tweet_id,username,text,text_html,tweet_date,hashtag,tweet_url,search_term,lat,long,region
1237132213881147393,Melissa 🦠😷Yeager 🌵,Just received this from @phxskyharbor ...two Canadian passengers traveling from PHX to Toronto on Feb 28 have tested positive for Covid-19 pic.twitter.com/sKfLC3MHF1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just received this from <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17510987"" dir=""ltr"" href=""/PHXSkyHarbor""><s>@</s><b>phxskyharbor</b></a> ...two Canadian passengers traveling from PHX to Toronto on Feb 28 have tested positive for <strong>Covid</strong>-19 <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/sKfLC3MHF1"">pic.twitter.com/sKfLC3MHF1</a></p>",2020-03-09 21:44:39,[],https://twitter.com/melissayeagr/status/1237132213881147393,COVID,34.0522,-118.2437,LA
1237122039556661248,jefferson,Covid-19 is my new graffiti tag,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Covid</strong>-19 is my new graffiti tag</p>",2020-03-09 21:04:13,[],https://twitter.com/jharper818/status/1237122039556661248,COVID,34.0522,-118.2437,LA
1237120153998905344,ProConsumerSafety,New Case of COVID-19 Confirmed in LA County https://www.nbclosangeles.com/news/local/new-case-of-coronavirus-confirmed-in-la-county/2324738/?_osource=db_npd_nbc_knbc_twt_shr …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">New Case of <strong>COVID</strong>-19 Confirmed in LA County <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.nbclosangeles.com/news/local/new-case-of-coronavirus-confirmed-in-la-county/2324738/?_osource=db_npd_nbc_knbc_twt_shr"" dir=""ltr"" href=""https://t.co/BMQd5NRzxH"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.nbclosangeles.com/news/local/new-case-of-coronavirus-confirmed-in-la-county/2324738/?_osource=db_npd_nbc_knbc_twt_shr""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">nbclosangeles.com/news/local/new</span><span class=""invisible"">-case-of-coronavirus-confirmed-in-la-county/2324738/?_osource=db_npd_nbc_knbc_twt_shr</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2020-03-09 20:56:43,[],https://twitter.com/ProConsumerSafe/status/1237120153998905344,COVID,34.0522,-118.2437,LA
1237112473632686080,Sergio Quintana,"Santa Clara County Health Officials are reporting the county’s first death of Covid 19. 
The woman was in her 60’s and being treated at El Camino Hospital.
She was the county’s first reported “Community Infection”","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Santa Clara County Health Officials are reporting the county’s first death of <strong>Covid</strong> 19. 
The woman was in her 60’s and being treated at El Camino Hospital.
She was the county’s first reported “Community Infection”</p>",2020-03-09 20:26:12,[],https://twitter.com/svqjournalist/status/1237112473632686080,COVID,34.0522,-118.2437,LA
1237108025577467905,bintheredonethat,Definitely! I cannot express the joy that filled my heart when I learned there was one or more Covid-19 carriers at CPAC  I hope every Republican attended ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Definitely! I cannot express the joy that filled my heart when I learned there was one or more <strong>Covid</strong>-19 carriers at CPAC <img alt=""😈"" aria-label=""Emoji: Smiling face with horns"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f608.png"" title=""Smiling face with horns""/> I hope every Republican attended <img alt=""🤗"" aria-label=""Emoji: Hugging face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f917.png"" title=""Hugging face""/></p>",2020-03-09 20:08:32,[],https://twitter.com/bintheredoneth1/status/1237108025577467905,COVID,34.0522,-118.2437,LA
1237106425664385029,Das Bunker,"Whitehouse
Has Fallen
Covid-19

Very sick noise show lineup","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Whitehouse
Has Fallen
<strong>Covid</strong>-19

Very sick noise show lineup</p>",2020-03-09 20:02:10,[],https://twitter.com/DASBUNKER/status/1237106425664385029,COVID,34.0522,-118.2437,LA
1237104275118940160,"eWaste Disposal, Inc","Hazardous Waste Disposal and  Asbestos Remediation, #LosAngeles California  : #Coronavirus (COVID-19) #Decontamination and #Disposal Services: https://www.asbestosremovalorangecounty.com/2020/03/coronavirus-covid-19-decontamination.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hazardous Waste Disposal and  Asbestos Remediation, <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LosAngeles?src=hash""><s>#</s><b>LosAngeles</b></a> California  : <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b>Coronavirus</b></a> (<strong>COVID</strong>-19) <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Decontamination?src=hash""><s>#</s><b>Decontamination</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Disposal?src=hash""><s>#</s><b>Disposal</b></a> Services: <a class=""twitter-timeline-link"" data-expanded-url=""https://www.asbestosremovalorangecounty.com/2020/03/coronavirus-covid-19-decontamination.html"" dir=""ltr"" href=""https://t.co/Qbjp64qSaa"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.asbestosremovalorangecounty.com/2020/03/coronavirus-covid-19-decontamination.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">asbestosremovalorangecounty.com/2020/03/corona</span><span class=""invisible"">virus-covid-19-decontamination.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2020-03-09 19:53:38,"['LosAngeles', 'Coronavirus', 'Decontamination', 'Disposal']",https://twitter.com/tomabercrombie/status/1237104275118940160,COVID,34.0522,-118.2437,LA
1237102947529453568,king baby,if anyone likes to learn about infectious diseases in the hopes of lowering ur anxiety about them I recommend listening to This Podcast Will Kill You. They have a very informative episode(#43) about the current strain of Coronavirus or COVID-19!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">if anyone likes to learn about infectious diseases in the hopes of lowering ur anxiety about them I recommend listening to This Podcast Will Kill You. They have a very informative episode(#43) about the current strain of Coronavirus or <strong>COVID</strong>-19!!</p>",2020-03-09 19:48:21,['43'],https://twitter.com/Jarahme/status/1237102947529453568,COVID,34.0522,-118.2437,LA
1237102898917474304,s𖤐tanic🅢🅗🅔🅛🅑🅨,covid-19 stands for “coronavirus disease 2019”. there are 7 different types of coronavirus. this is a just a new branch that hasnt been discovered before. soo why would you call it something totally different than its correct name? SARS-Cov-2 (novel coronavirus),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>covid</strong>-19 stands for “coronavirus disease 2019”. there are 7 different types of coronavirus. this is a just a new branch that hasnt been discovered before. soo why would you call it something totally different than its correct name? SARS-Cov-2 (novel coronavirus)</p>",2020-03-09 19:48:10,[],https://twitter.com/booyuwhoree13/status/1237102898917474304,COVID,34.0522,-118.2437,LA
1237101860638445568,Aldous Fuxley,Petition to make the official theme song for COVID-19 Steely Dan's Hey Nineteen,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Petition to make the official theme song for <strong>COVID</strong>-19 Steely Dan's Hey Nineteen</p>",2020-03-09 19:44:02,[],https://twitter.com/CodyFromAcme/status/1237101860638445568,COVID,34.0522,-118.2437,LA
1234621737544736768,Jeffrey Blanton,"I don’t know who needs to hear this, but that Asian individual in a mask at Costco/Target/Vons et al, isn’t going to give you Covid. Leave them to shop in peace. It’s not that hard, you’ve been ignoring minorities your entire life.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I don’t know who needs to hear this, but that Asian individual in a mask at Costco/Target/Vons et al, isn’t going to give you <strong>Covid</strong>. Leave them to shop in peace. It’s not that hard, you’ve been ignoring minorities your entire life.</p>",2020-03-02 23:28:55,[],https://twitter.com/ImWithDad/status/1234621737544736768,COVID,34.0522,-118.2437,LA
1234589329223143424,Shoeshinegirl #SaferAtHome 🐶☮🍄🌏🎶🗽🌊🧻🚽,"So,,,,, @nytimes

Coronavirus patient's dog tests positive for COVID-19 but still unclear if it's infected https://www.usatoday.com/story/news/nation/2020/02/28/coronavirus-dogs-covid-test-positive-hong-kong-patient-pet/4903014002/ … via @usatoday","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So,,,,, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""807095"" dir=""ltr"" href=""/nytimes""><s>@</s><b>nytimes</b></a>

Coronavirus patient's dog tests positive for <strong>COVID</strong>-19 but still unclear if it's infected <a class=""twitter-timeline-link"" data-expanded-url=""https://www.usatoday.com/story/news/nation/2020/02/28/coronavirus-dogs-covid-test-positive-hong-kong-patient-pet/4903014002/"" dir=""ltr"" href=""https://t.co/ADGJyNUqFn"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.usatoday.com/story/news/nation/2020/02/28/coronavirus-dogs-covid-test-positive-hong-kong-patient-pet/4903014002/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">usatoday.com/story/news/nat</span><span class=""invisible"">ion/2020/02/28/coronavirus-dogs-covid-test-positive-hong-kong-patient-pet/4903014002/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15754281"" dir=""ltr"" href=""/USATODAY""><s>@</s><b>usatoday</b></a></p>",2020-03-02 21:20:08,[],https://twitter.com/Shoeshinegirl57/status/1234589329223143424,COVID,34.0522,-118.2437,LA
1234583544833298433,David Kaufman,And check your statistics because you are completely WRONG. COVID-19 death rate is much higher. pic.twitter.com/q7zwash5CE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">And check your statistics because you are completely WRONG. <strong>COVID</strong>-19 death rate is much higher. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/q7zwash5CE"">pic.twitter.com/q7zwash5CE</a></p>",2020-03-02 20:57:09,[],https://twitter.com/DkRaelmozo/status/1234583544833298433,COVID,34.0522,-118.2437,LA
1234551579061018624,HBCSchools,We continue to monitor the updates by @OCDeptofEd  and @ochealth for guidance on the novel coronavirus or COVID-19. Please see this page for updates. (RT: @OCDeptofEd )https://twitter.com/OCDeptofEd/status/1234543207662247938 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">We continue to monitor the updates by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2242615434"" dir=""ltr"" href=""/OCDeptofEd""><s>@</s><b>OCDeptofEd</b></a>  and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36069538"" dir=""ltr"" href=""/ochealth""><s>@</s><b>ochealth</b></a> for guidance on the novel coronavirus or <strong>COVID</strong>-19. Please see this page for updates. (RT: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2242615434"" dir=""ltr"" href=""/OCDeptofEd""><s>@</s><b>OCDeptofEd</b></a> )<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/OCDeptofEd/status/1234543207662247938"" dir=""ltr"" href=""https://t.co/LAaaZR5Ji2"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/OCDeptofEd/status/1234543207662247938""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/OCDeptofEd/sta</span><span class=""invisible"">tus/1234543207662247938</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2020-03-02 18:50:07,[],https://twitter.com/HBCSchools/status/1234551579061018624,COVID,34.0522,-118.2437,LA
1234509003733884929,"Curt Flood, Jr.","How 'bout stick with ONE damn name, and STOP making things worse by possibly creating confusion for and within the public.

""Coronavirus."" ""COVID-19."" ""Novel Coronavirus.""
#CoronaOutbreak #COVID19 #NovelCoronaVirus","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">How 'bout stick with ONE damn name, and STOP making things worse by possibly creating confusion for and within the public.

""Coronavirus."" ""<strong>COVID</strong>-19."" ""Novel Coronavirus.""
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaOutbreak?src=hash""><s>#</s><b>CoronaOutbreak</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NovelCoronaVirus?src=hash""><s>#</s><b>NovelCoronaVirus</b></a></p>",2020-03-02 16:00:57,"['CoronaOutbreak', 'COVID19', 'NovelCoronaVirus']",https://twitter.com/curtfloodjr/status/1234509003733884929,COVID,34.0522,-118.2437,LA
1234508935358369793,Robert Dobson,Coronavirus Disease 2019 (COVID-19) https://www.cdc.gov/coronavirus/2019-ncov/about/prevention-treatment.html … via @CDCgov,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ro"">Coronavirus Disease 2019 (<strong>COVID</strong>-19) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.cdc.gov/coronavirus/2019-ncov/about/prevention-treatment.html"" dir=""ltr"" href=""https://t.co/ayV3Of1gxl"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.cdc.gov/coronavirus/2019-ncov/about/prevention-treatment.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">cdc.gov/coronavirus/20</span><span class=""invisible"">19-ncov/about/prevention-treatment.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""146569971"" dir=""ltr"" href=""/CDCgov""><s>@</s><b>CDCgov</b></a></p>",2020-03-02 16:00:40,[],https://twitter.com/RobertDobson6/status/1234508935358369793,COVID,34.0522,-118.2437,LA
1234508919277404160,Jesse Nowlin 👨🏻‍💻☕️💻🥃,"Excellent post with real facts on the COVID-19 Virus. Yes it’s written for startups but it has updated accurate information on the likelihood of spread, how to prepare, and what will likely happen if/when it hits close to home 

http://blog.eladgil.com/2020/02/coronavirus-covid-19-overview-for.html …
#smbtechops #itsupport","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Excellent post with real facts on the <strong>COVID</strong>-19 Virus. Yes it’s written for startups but it has updated accurate information on the likelihood of spread, how to prepare, and what will likely happen if/when it hits close to home 

<a class=""twitter-timeline-link"" data-expanded-url=""http://blog.eladgil.com/2020/02/coronavirus-covid-19-overview-for.html"" dir=""ltr"" href=""https://t.co/Pxv6IOyxFm"" rel=""nofollow noopener"" target=""_blank"" title=""http://blog.eladgil.com/2020/02/coronavirus-covid-19-overview-for.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">blog.eladgil.com/2020/02/corona</span><span class=""invisible"">virus-covid-19-overview-for.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/smbtechops?src=hash""><s>#</s><b>smbtechops</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/itsupport?src=hash""><s>#</s><b>itsupport</b></a></p>",2020-03-02 16:00:37,"['smbtechops', 'itsupport']",https://twitter.com/MrJNowlin/status/1234508919277404160,COVID,34.0522,-118.2437,LA
1234508467899027457,Thomas Edwards,FDA has not completed review of Emergency Use Authorization (EUA) requests regulations for new tests.  But new policy lets some labs develop & use validated COVID-19 diagnostics http://www.fda.gov/regulatory-information/search-fda-guidance-documents/policy-diagnostics-testing-laboratories-certified-perform-high-complexity-testing-under-clia-prior …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FDA has not completed review of Emergency Use Authorization (EUA) requests regulations for new tests.  But new policy lets some labs develop &amp; use validated <strong>COVID</strong>-19 diagnostics <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://www.fda.gov/regulatory-information/search-fda-guidance-documents/policy-diagnostics-testing-laboratories-certified-perform-high-complexity-testing-under-clia-prior"" dir=""ltr"" href=""https://t.co/DChGoD9Ugk"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.fda.gov/regulatory-information/search-fda-guidance-documents/policy-diagnostics-testing-laboratories-certified-perform-high-complexity-testing-under-clia-prior""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">fda.gov/regulatory-inf</span><span class=""invisible"">ormation/search-fda-guidance-documents/policy-diagnostics-testing-laboratories-certified-perform-high-complexity-testing-under-clia-prior</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2020-03-02 15:58:49,[],https://twitter.com/mpeg2tom/status/1234508467899027457,COVID,34.0522,-118.2437,LA
